utc_time,network,seconds_on_screen,program,text
2021-10-01 00:57:00,FOXNEWSW,14,FOXNEWSW_20211001_000000_Tucker_Carlson_Tonight/start/3420,NY TEACHER QUITS OVER VACCINE MANDATES
2021-10-01 00:58:00,FOXNEWSW,17,FOXNEWSW_20211001_000000_Tucker_Carlson_Tonight/start/3480,RACHEL MANISCALCO FORMER NYC TEACHER
2021-10-01 00:58:00,FOXNEWSW,17,FOXNEWSW_20211001_000000_Tucker_Carlson_Tonight/start/3480,RACHEL MANISCALCO FORMER NYC TEACHER NY TEACHER PUBLIC NEEDS TO HAVE ANY
2021-10-01 01:00:00,FOXNEWSW,7,FOXNEWSW_20211001_000000_Tucker_Carlson_Tonight/start/3600,AMERICANS ARE STILL TRAPPED IN AFGHANISTAN AND JOE BIDEN COULD NOT CARE LESS
2021-10-01 05:07:00,FOXNEWSW,13,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/420,MASK NDTE REINTRODUCED AFTER 2 NEW CSES
2021-10-01 05:12:00,FOXNEWSW,22,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/720,LOCKDOWN INSANITY: AUSTRALIA’S SHOCKING TACTICS
2021-10-01 05:13:00,FOXNEWSW,46,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/780,GIDEON ROZNER INSTITUTE OF PUBLIC AFFAIRS
2021-10-01 05:15:00,FOXNEWSW,14,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/900,GIDEON ROZNER INSTITUTE OF PUBLIC AFFAIRS
2021-10-01 05:26:00,FOXNEWSW,12,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/1560,TODD BENSMAN CENTER FOR IMMIGRATION STUDIES
2021-10-01 05:33:00,FOXNEWSW,14,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/1980,VOTE ON 1 TRIL INFRASTRUCTURE BILL DELAYED
2021-10-01 05:34:00,FOXNEWSW,31,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/2040,GABBY PETITO DETAILS FIGHT WITH BRIAN LAUNDRIE IN NEWLY RELEASED BODYCAM VIDEO
2021-10-01 05:39:00,FOXNEWSW,35,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/2340,JOHN KENNEDY R LOUISIANA SENATOR TREASURY SECRETARY JANET YELLEN WANTS
2021-10-01 05:49:00,FOXNEWSW,27,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/2940,ARIADNA JACOB ENTREPRENEUR TALENT AGENT LOST HER CUSTOMERS AFTER
2021-10-01 05:49:00,FOXNEWSW,27,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/2940,ARIADNA JACOB ENTREPRENEUR TOXIC NYT REPORTER TAYLOR LORENZ HAS A PATTERN
2021-10-01 05:57:00,FOXNEWSW,18,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/3420,NY TEACHER QUITS OVER VACCINE MANDATES
2021-10-01 05:58:00,FOXNEWSW,16,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/3480,RACHEL MANISCALCO FORMER NYC TEACHER
2021-10-01 05:58:00,FOXNEWSW,16,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/3480,RACHEL MANISCALCO FORMER NYC TEACHER NY TEACHER PUBLIC NEEDS TO HAVE ANY
2021-10-01 05:59:00,FOXNEWSW,31,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/3540,RACHEL MANISCALCO FORMER NYC TEACHER
2021-10-01 05:59:00,FOXNEWSW,31,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/3540,RACHEL MANISCALCO FORMER NYC TEACHER DE BLASIO TEACHERS MUST RECEIVE FIRST SHOT
2021-10-01 06:00:00,FOXNEWSW,8,FOXNEWSW_20211001_050000_Tucker_Carlson_Tonight/start/3600,FROM HERO TO ZERO NYC DUMPS TEACHERS OVER VACCINE
2021-10-02 00:03:00,FOXNEWSW,13,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/180,PEOPLE GET PREGNANT NOT JUST WOMEN
2021-10-02 00:24:00,FOXNEWSW,30,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/1440,LUE ELIZONDO FORMER PENTAGON OFFICIAL. TIME FOR ANSWERS ON RECOVERED UFO MATERIALS
2021-10-02 00:25:00,FOXNEWSW,15,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/1500,L NATIONAL DEFENSE AUTHORIZATION ACT REQUIRES NEW UFO OFFICE TO BE ESTABLISHED WITHIN 18O DAYS.  LUE ELIZONDO FORMER PENTAGON OFFICIAL
2021-10-02 00:25:00,FOXNEWSW,15,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/1500,LUE ELIZONDO FORMER PENTAGON OFFICIAL NATIONAL DEFENSE AUTHORIZATION ACT REQUIRES
2021-10-02 00:33:00,FOXNEWSW,11,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/1980,INSANE AMOUNT OF PEOPLE ABOUT TO CROSS THE BORDER
2021-10-02 00:34:00,FOXNEWSW,12,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/2040,400000 ILLEGAL IMMIGRANTS COULD CROSS OUR SOUTHERN BORDER THIS MONTH
2021-10-02 00:35:00,FOXNEWSW,33,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/2100,MARTY MAKARY JOHNS HOPKINS UNIVERSITY PROFESSOR
2021-10-02 00:37:00,FOXNEWSW,8,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/2220,MERCK SAYS CORONA PILL CUTS RISK OF DEATH IN HALF
2021-10-02 00:45:00,FOXNEWSW,7,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/2700,ITS CLEAR BIG TECH IS TRYING TO SILENCE PORTOY
2021-10-02 00:49:00,FOXNEWSW,17,FOXNEWSW_20211002_000000_Tucker_Carlson_Tonight/start/2940,DAVE PORTNOY BARSTOOL SPORTS
2021-10-02 05:02:00,FOXNEWSW,9,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/120,HYSTERIA CAN BECME VERY CONTAGIOUS
2021-10-02 05:03:00,FOXNEWSW,14,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/180,PEOPLE GET PREGNANT NOT JUST WOMEN
2021-10-02 05:05:00,FOXNEWSW,18,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/300,EVEN SOME DOCTORS CANT POINT OUT DIFFERECES
2021-10-02 05:06:00,FOXNEWSW,35,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/360,THESE DIFFERENCES ARE ACTUALLY MEDICALLY RELEVANT
2021-10-02 05:07:00,FOXNEWSW,6,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/420,MEDICAL COMMUNITY IS NOW TOTALLY ON BARD
2021-10-02 05:23:00,FOXNEWSW,26,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/1380,LUE ELIZONDO FORMER PENTAGON OFFICIAL
2021-10-02 05:24:00,FOXNEWSW,28,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/1440,LUE ELIZONDO FORMER PENTAGON OFFICIAL
2021-10-02 05:25:00,FOXNEWSW,11,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/1500,LUE ELIZONDO FORMER PENTAGON OFFICIAL
2021-10-02 05:26:00,FOXNEWSW,12,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/1560,LUE ELIZONDO FORMER PENTAGON OFFICIAL
2021-10-02 05:35:00,FOXNEWSW,36,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/2100,MARTY MAKARY JOHNS HOPKINS UNIVERSITY PROFESSOR
2021-10-02 05:36:00,FOXNEWSW,20,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/2160,MARTY MAKARY JOHNS HOPKINS UNIVERSITY PROFESSOR
2021-10-02 05:36:00,FOXNEWSW,20,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/2160,MARTY MAKARY JOHNS HOPKINS UNIVERSITY PROFESSOR. MERCK SAYS CORONA PILL CUTS RISK OF DEATH IN HALF
2021-10-02 05:37:00,FOXNEWSW,10,FOXNEWSW_20211002_050000_Tucker_Carlson_Tonight/start/2220,MERCK SAYS CORONA PILL CUTS RISK OF DEATH IN HALF
2021-10-05 00:11:00,FOXNEWSW,25,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/660,INSANE PEOPLE ARE GETTING VACCINATION TATT000S
2021-10-05 00:14:00,FOXNEWSW,27,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/840,RON JOHNSON R WISCONSIN SENATOR NN Y N YL
2021-10-05 00:27:00,FOXNEWSW,6,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/1620,KEITH ROSE FMR MEMBER OF INTEL COMMUNITY
2021-10-05 00:30:00,FOXNEWSW,22,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/1800,RETIRED NAVY OFFICER ON HIS FBI HOUSE RAID THEY GRABBED MY LEGS DRAGGED ME THROUGH THE GRASS
2021-10-05 00:38:00,FOXNEWSW,37,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/2280,GORDON KLEIN UCLA PROFESSOR SUSPENDED UCLA PROF GRADING STUDENTS BASED
2021-10-05 00:38:00,FOXNEWSW,37,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/2280,GORDON KLEIN UCLA PROFESSOR UCLA PROF SUING AFTER BEING SUSPENDED FOR
2021-10-05 00:39:00,FOXNEWSW,16,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/2340,GORDON KLEIN UCLA PROFESSOR UCLA PROF SAYS SUSPENSION COST
2021-10-05 00:39:00,FOXNEWSW,16,FOXNEWSW_20211005_000000_Tucker_Carlson_Tonight/start/2340,SUSPENDED UCLA PROF DIVERSITY. SUSPENDED UCLA PROF GRADING STUDENTS BASED ON RACE IS DEEPLY PATRONIZING OFFENSIVE
2021-10-05 05:11:00,FOXNEWSW,25,FOXNEWSW_20211005_050000_Tucker_Carlson_Tonight/start/660,IN ONE AMERICA TONY FAUCI IS IMMORTALIZED. B IN ONE AMERICA TONY FAUCI IS IMMORTALIZED
2021-10-05 05:14:00,FOXNEWSW,29,FOXNEWSW_20211005_050000_Tucker_Carlson_Tonight/start/840,THE LEFT CANT QUIT ITS SICK FAUCI OBSESSION
2021-10-05 05:31:00,FOXNEWSW,34,FOXNEWSW_20211005_050000_Tucker_Carlson_Tonight/start/1860,VETERAN ON THE JANUARY 6 FALLOUT: ITS BEEN A REAL LIFE AMERICAN HORROR STORY
2021-10-05 05:38:00,FOXNEWSW,38,FOXNEWSW_20211005_050000_Tucker_Carlson_Tonight/start/2280,GORDON KLEIN UCLA PROFESSOR SUSPENDED UCLA PROF GRADING STUDENTS BASED
2021-10-05 05:39:00,FOXNEWSW,11,FOXNEWSW_20211005_050000_Tucker_Carlson_Tonight/start/2340,SUSPENDED UCLA PROF DIVERSITY
2021-10-05 05:40:00,FOXNEWSW,11,FOXNEWSW_20211005_050000_Tucker_Carlson_Tonight/start/2400,UCLA PROF SAYS SUSPENSION COST HIM LIONS SHARE OF ANNUAL INCOME
2021-10-06 00:06:00,FOXNEWSW,15,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/360,ARMED AGENTS NOW WILL ENFORCE LEFTS IDEOLOGY
2021-10-06 00:13:00,FOXNEWSW,15,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/780,ATTORNEY GENERAL WEAPONIZES DOJ AGAINST PARENTS
2021-10-06 00:14:00,FOXNEWSW,11,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/840,JOSH HAWLEY R MISSOURI SENATOR
2021-10-06 00:16:00,FOXNEWSW,29,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/960,IAN PRIOR FIGHT FOR OUR SCHOOLS EXEC DIRECTOR. JUSTICE DEPARTMENT CALLS FOR FBI TO CRACK DOWN AT PARENTS ANGRY WITH SCHOOL BOARDS
2021-10-06 00:24:00,FOXNEWSW,7,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/1440,JOURNALIST CHEERS ON DEMOGRAPHIC CHANGE IN TX
2021-10-06 00:28:00,FOXNEWSW,15,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/1680,MIRANDA DEVINE NY POST COLUMNIST
2021-10-06 00:28:00,FOXNEWSW,15,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/1680,MIRANDA DEVINE NY POST COLUMNIST LA ELITE LINE UP TO ATTEND HUNTERS
2021-10-06 00:29:00,FOXNEWSW,10,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/1740,MIRANDA DEVINE NY POST COLUMNIST CONFLICT OF INTEREST
2021-10-06 00:30:00,FOXNEWSW,26,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/1800,LYY R N AN AL S RN AMERICAN ARTIST
2021-10-06 00:31:00,FOXNEWSW,11,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/1860,L AMERICAN ARTIST HUNTER IS PROBABLY OUR GREATEST PAINTER RIGHT NOW
2021-10-06 00:38:00,FOXNEWSW,28,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/2280,CHICAGO PROSECUTOR REFUSES TO ENFORCE THE LAW
2021-10-06 00:40:00,FOXNEWSW,23,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/2400,PA GUBERNATORIAL CANDIDATE ON HIS FIGHT AGAINST LAWLESSNESS. NEW VIDEO OUT OF PHILLY SHOWS PEOPLE DOING DONUTS AROUND COP CARS
2021-10-06 00:41:00,FOXNEWSW,20,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/2460,BILL MCSWAIN FORMER US ATTORNEY PA GUBERNATORIAL CANDIDATE OUR POLICE DESERVE. L PA GUBERNATORIAL CANDIDATE PRIORITY WILL BE PROTECTING CITIZENS NOT CODDLING CRIMINALS
2021-10-06 00:51:00,FOXNEWSW,5,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/3060,TECH COLUMNIST OUR OUTDATED LAWS ARE LETTING TECH GIANTS GET AWAY WITH EVERYTHING
2021-10-06 01:00:00,FOXNEWSW,8,FOXNEWSW_20211006_000000_Tucker_Carlson_Tonight/start/3600,BIDEN STATE DEPARTMENT HAS NO IDEA HOW MANY AMERICANS ARE STILL TRAPPED IN AFGHANISTAN
2021-10-07 00:06:00,FOXNEWSW,20,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/360,W FREE PRESS EXISTS TO PROTECT THE WEAK
2021-10-07 00:07:00,FOXNEWSW,14,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/420,IOLENT THREATS RISE SHARPLY ACROSS COUNTRY LIVE 334
2021-10-07 00:08:00,FOXNEWSW,27,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/480,MASKING KIDS LIKELY DOES MORE HARM THAN GOOD
2021-10-07 00:16:00,FOXNEWSW,14,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/960,JUSTICE DEPARTMENT CALLS FOR FBI TO CRACK DOWN ON PARENTS ANGRY WITH SCHOOL BOARDS
2021-10-07 00:17:00,FOXNEWSW,18,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/1020,ELANA FISHBEIN MOM FIGHTING INDOCTRINATION JUSTICE DEPARTMENT CALLS FOR FBI TO CRACK
2021-10-07 00:18:00,FOXNEWSW,30,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/1080,W ELANA FISHBEIN MOM FIGHTING INDOCTRINATION POWERLESS SUBURBAN PARENTS ARE FED UP WITH
2021-10-07 00:37:00,FOXNEWSW,20,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/2220,JESSE WATTERS HOW SAVED THE WORLD AUTHOR
2021-10-07 00:39:00,FOXNEWSW,16,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/2340,FAUCI FANS SUSAN RICE BILL GATES BONO APPEAR IN DISNEY DOCUMENTARY
2021-10-07 00:46:00,FOXNEWSW,11,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/2760,WHISTIEBIOWER ISNT THE HERO YOU THINK SHE IS
2021-10-07 00:49:00,FOXNEWSW,14,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/2940,BIG TECH DOESNT WANT YOU TO SEE THIS CONTENT
2021-10-07 00:50:00,FOXNEWSW,21,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/3000,SETH DILLON BABYLON BEE
2021-10-07 00:51:00,FOXNEWSW,18,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/3060,AN BIG TECH IS TRYING TO LIMIT THE
2021-10-07 00:52:00,FOXNEWSW,26,FOXNEWSW_20211007_000000_Tucker_Carlson_Tonight/start/3120,NO DISSENT ALLOWED BIG TECH TIGHTENS ITS CONTROL OVER INFORMATION
2021-10-08 00:11:00,FOXNEWSW,24,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/660,GLENN GREENWALD JOURNALIST JOHN KERRY REVEALS BIDEN WAS COMPLETELY OUT OF
2021-10-08 00:31:00,FOXNEWSW,15,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/1860,SENATE HAS THE VOTES TO PASS BILL TO RAISE THE DEBT CEILING
2021-10-08 00:32:00,FOXNEWSW,11,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/1920,PRESIDENTIAL TOWN HALL WITH JOE BIDEN
2021-10-08 00:36:00,FOXNEWSW,29,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/2160,SETH BARRON THE LAST DAYS OF NEW YORK AUTHOR. WORST MAYOR EVER DE BLASIO MISUSED SECURITY DETAIL
2021-10-08 00:37:00,FOXNEWSW,19,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/2220,SETH BARRON THE LAST DAYS OF NEW YORK AUTHOR. L DE BLASIO IS LEAVING NEW YORK CITY A DIRTIER MORE DANGEROUS PLACE
2021-10-08 00:49:00,FOXNEWSW,13,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/2940,JEANINE PIRRO WATCH THE JUDGE SATURDAYS AT 9PM ET
2021-10-08 00:57:00,FOXNEWSW,8,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/3420,JERRY ESHLEHAN T RESURRECTION CHRISTIAN SCHOOL HEADMASTER FIGHTING TO KEEP HIS
2021-10-08 00:58:00,FOXNEWSW,14,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/3480,A JERRY ESHLEMAN RESURRECTION CHRISTIAN SCHOOL
2021-10-08 00:59:00,FOXNEWSW,23,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/3540,JERRY ESHLEMAN RESURRECTION CHRISTIAN SCHOOL
2021-10-08 01:00:00,FOXNEWSW,32,FOXNEWSW_20211008_000000_Tucker_Carlson_Tonight/start/3600,MOMENTS AWAY FORMER PRESIDENT DONALD TRUMP
2021-10-08 05:05:00,FOXNEWSW,7,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/300,FED GOVT IS ACTING INDEPENDENTLY OF JOE BIDEN
2021-10-08 05:11:00,FOXNEWSW,22,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/660,GLENN GREENWALD JOURNALIST
2021-10-08 05:31:00,FOXNEWSW,17,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/1860,SENATE VOTES TO RAISE DEBT CEILING BY 48OB
2021-10-08 05:36:00,FOXNEWSW,28,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/2160,SETH BARRON THE LAST DAYS OF NEW YORK AUTHOR. WORST MAYOR EVER DE BLASIO MISUSED SECURITY DETAIL
2021-10-08 05:37:00,FOXNEWSW,19,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/2220,DE BLASIO IS LEAVING NEW YORK CITY A DIRTIER MORE DANGEROUS PLACE
2021-10-08 05:37:00,FOXNEWSW,19,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/2220,SETH BARRON THE LAST DAYS OF NEW YORK AUTHOR
2021-10-08 05:56:00,FOXNEWSW,7,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/3360,JERRY ESHLEMAN RESURRECTION CHRISTIAN SCHOOL HEADMASTER FIGHTING TO KEEP HIS
2021-10-08 05:59:00,FOXNEWSW,21,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/3540,JERRY ESHLEMAN RESURRECTION CHRISTIAN SCHOOL
2021-10-08 06:00:00,FOXNEWSW,33,FOXNEWSW_20211008_050000_Tucker_Carlson_Tonight/start/3600,MOMENTS AWAY FORMER PRESIDENT DONALD TRUMP
2021-10-09 00:10:00,FOXNEWSW,8,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/600,LEFT WILL DESTROY ANYONE THAT STANDS IN THEIR WAY
2021-10-09 00:12:00,FOXNEWSW,27,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/720,EXPOSING THE LEFTS DESCENT INTO FASCISM
2021-10-09 00:14:00,FOXNEWSW,41,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/840,EXPOSING THE LEFTS DESCENT INTO FASCISM
2021-10-09 00:23:00,FOXNEWSW,29,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/1380,SNOOPERINCHIEF BIDEN WANTS THE IRS TO MONITOR YOUR BANK ACCOUNTS
2021-10-09 00:32:00,FOXNEWSW,17,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/1920,COVID INOCULATIONS HIT 3MONTH HIGH
2021-10-09 00:37:00,FOXNEWSW,28,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2220,ALEX BERENSON UNREPORTED TRUTHS AUTHOR
2021-10-09 00:38:00,FOXNEWSW,30,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2280,ALEX BERENSON UNREPORTED TRUTHS AUTHOR. NO DISSENT ALLOWED BIG TECH TIGHTENS ITS CONTROL OVER INFORMATION
2021-10-09 00:39:00,FOXNEWSW,23,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2340,ALEX BERENSON UNREPORTED TRUTHS AUTHOR BERENSON GOVERNMENT IS RELYING
2021-10-09 00:39:00,FOXNEWSW,23,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2340,ALEX BERENSON UNREPORTED TRUTHS AUTHOR BERENSON TWITTER HAS DEFAMED ME BY CLAIMING
2021-10-09 00:40:00,FOXNEWSW,26,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2400,ALEX BERENSON UNREPORTED TRUTHS AUTHOR BERENSON GOVERNMENT IS RELYING
2021-10-09 00:47:00,FOXNEWSW,14,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2820,JUSTIN TRUDEAU IS DEEPLY COMMITTED TO WOKEISM
2021-10-09 00:48:00,FOXNEWSW,19,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2880,EXPOSING THE WOKE FASCISM OF THE LEFT
2021-10-09 00:49:00,FOXNEWSW,17,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/2940,WOKEISM WILL DESTROY CIVILIZATION AS WE KNOW IT
2021-10-09 00:50:00,FOXNEWSW,15,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/3000,GAD SAAD THE PARASITIC MIND AUTHOR
2021-10-09 01:00:00,FOXNEWSW,13,FOXNEWSW_20211009_000000_Tucker_Carlson_Tonight/start/3600,AN BIDENS PRESIDENCY IS A DISASTER
2021-10-12 00:14:00,FOXNEWSW,14,FOXNEWSW_20211012_000000_Tucker_Carlson_Tonight/start/840,PILOT MANDATES ON THE FLYING PUBLIC WILL BE NEXT
2021-10-12 00:15:00,FOXNEWSW,33,FOXNEWSW_20211012_000000_Tucker_Carlson_Tonight/start/900,JOSHUA YODER COMMERCIAL AIRLINE PILOT
2021-10-12 00:16:00,FOXNEWSW,20,FOXNEWSW_20211012_000000_Tucker_Carlson_Tonight/start/960,JOSHUA YODER US FREEDOM FLYERS COFOUNDER
